,dcm_path,gt_path
88,"../DATA/CT_data_batch1/2/DICOM_anon/i0002,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_002.png
89,../DATA/MR_data_batch1/2/T2SPIR/DICOM_anon/IMG-0007-00017.dcm,../DATA/MR_data_batch1/2/T2SPIR/Ground/liver_013.png
90,"../DATA/CT_data_batch1/19/DICOM_anon/i0087,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_087.png
91,"../DATA/CT_data_batch1/1/DICOM_anon/i0001,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_001.png
92,"../DATA/CT_data_batch1/5/DICOM_anon/i0005,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_005.png
93,"../DATA/CT_data_batch1/8/DICOM_anon/i0075,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_075.png
94,"../DATA/CT_data_batch1/18/DICOM_anon/i0087,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_087.png
95,../DATA/MR_data_batch1/19/T2SPIR/DICOM_anon/IMG-0024-00009.dcm,../DATA/MR_data_batch1/19/T2SPIR/Ground/liver_015.png
96,../DATA/MR_data_batch1/8/T2SPIR/DICOM_anon/IMG-0031-00022.dcm,../DATA/MR_data_batch1/8/T2SPIR/Ground/liver_026.png
97,"../DATA/CT_data_batch1/8/DICOM_anon/i0108,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_108.png
98,../DATA/MR_data_batch1/8/T2SPIR/DICOM_anon/IMG-0031-00019.dcm,../DATA/MR_data_batch1/8/T2SPIR/Ground/liver_012.png
99,../DATA/MR_data_batch1/20/T2SPIR/DICOM_anon/IMG-0029-00009.dcm,../DATA/MR_data_batch1/20/T2SPIR/Ground/liver_011.png
100,"../DATA/CT_data_batch1/19/DICOM_anon/i0054,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_054.png
101,"../DATA/CT_data_batch1/1/DICOM_anon/i0094,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_094.png
102,"../DATA/CT_data_batch1/6/DICOM_anon/i0002,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_002.png
103,../DATA/MR_data_batch1/5/T2SPIR/DICOM_anon/IMG-0014-00003.dcm,../DATA/MR_data_batch1/5/T2SPIR/Ground/liver_018.png
104,../DATA/MR_data_batch1/13/T2SPIR/DICOM_anon/IMG-0061-00026.dcm,../DATA/MR_data_batch1/13/T2SPIR/Ground/liver_017.png
105,"../DATA/CT_data_batch1/14/DICOM_anon/i0002,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_002.png
106,"../DATA/CT_data_batch1/2/DICOM_anon/i0025,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_025.png
107,"../DATA/CT_data_batch1/8/DICOM_anon/i0027,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_027.png
108,"../DATA/CT_data_batch1/19/DICOM_anon/i0053,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_053.png
109,"../DATA/CT_data_batch1/10/DICOM_anon/i0075,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_075.png
110,"../DATA/CT_data_batch1/19/DICOM_anon/i0052,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_052.png
111,"../DATA/CT_data_batch1/14/DICOM_anon/i0022,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_022.png
112,"../DATA/CT_data_batch1/1/DICOM_anon/i0095,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_095.png
113,"../DATA/CT_data_batch1/6/DICOM_anon/i0046,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_046.png
114,"../DATA/CT_data_batch1/2/DICOM_anon/i0005,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_005.png
115,"../DATA/CT_data_batch1/6/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_045.png
116,"../DATA/CT_data_batch1/1/DICOM_anon/i0003,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_003.png
117,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00021.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_002.png
118,"../DATA/CT_data_batch1/10/DICOM_anon/i0017,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_017.png
119,"../DATA/CT_data_batch1/16/DICOM_anon/i0052,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_052.png
120,"../DATA/CT_data_batch1/10/DICOM_anon/i0018,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_018.png
121,../DATA/MR_data_batch1/15/T2SPIR/DICOM_anon/IMG-0073-00018.dcm,../DATA/MR_data_batch1/15/T2SPIR/Ground/liver_026.png
122,"../DATA/CT_data_batch1/2/DICOM_anon/i0026,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_026.png
123,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00010.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_034.png
124,"../DATA/CT_data_batch1/18/DICOM_anon/i0016,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_016.png
125,"../DATA/CT_data_batch1/16/DICOM_anon/i0005,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_005.png
126,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00017.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_036.png
127,"../DATA/CT_data_batch1/16/DICOM_anon/i0039,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_039.png
128,"../DATA/CT_data_batch1/8/DICOM_anon/i0099,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_099.png
129,"../DATA/CT_data_batch1/6/DICOM_anon/i0051,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_051.png
130,"../DATA/CT_data_batch1/6/DICOM_anon/i0041,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_041.png
131,"../DATA/CT_data_batch1/8/DICOM_anon/i0054,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_054.png
132,"../DATA/CT_data_batch1/8/DICOM_anon/i0120,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_120.png
133,"../DATA/CT_data_batch1/14/DICOM_anon/i0078,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_078.png
134,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00031.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_029.png
135,../DATA/MR_data_batch1/20/T2SPIR/DICOM_anon/IMG-0029-00001.dcm,../DATA/MR_data_batch1/20/T2SPIR/Ground/liver_006.png
136,"../DATA/CT_data_batch1/5/DICOM_anon/i0026,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_026.png
137,"../DATA/CT_data_batch1/5/DICOM_anon/i0033,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_033.png
138,"../DATA/CT_data_batch1/5/DICOM_anon/i0052,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_052.png
139,"../DATA/CT_data_batch1/10/DICOM_anon/i0013,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_013.png
140,../DATA/MR_data_batch1/8/T2SPIR/DICOM_anon/IMG-0031-00024.dcm,../DATA/MR_data_batch1/8/T2SPIR/Ground/liver_003.png
141,"../DATA/CT_data_batch1/10/DICOM_anon/i0020,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_020.png
142,"../DATA/CT_data_batch1/8/DICOM_anon/i0104,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_104.png
143,"../DATA/CT_data_batch1/10/DICOM_anon/i0076,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_076.png
144,"../DATA/CT_data_batch1/1/DICOM_anon/i0092,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_092.png
145,"../DATA/CT_data_batch1/18/DICOM_anon/i0058,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_058.png
146,"../DATA/CT_data_batch1/18/DICOM_anon/i0037,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_037.png
147,"../DATA/CT_data_batch1/5/DICOM_anon/i0072,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_072.png
148,"../DATA/CT_data_batch1/19/DICOM_anon/i0084,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_084.png
149,"../DATA/CT_data_batch1/10/DICOM_anon/i0033,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_033.png
150,"../DATA/CT_data_batch1/14/DICOM_anon/i0008,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_008.png
151,"../DATA/CT_data_batch1/1/DICOM_anon/i0023,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_023.png
152,"../DATA/CT_data_batch1/10/DICOM_anon/i0098,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_098.png
153,"../DATA/CT_data_batch1/18/DICOM_anon/i0074,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_074.png
154,"../DATA/CT_data_batch1/5/DICOM_anon/i0007,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_007.png
155,"../DATA/CT_data_batch1/14/DICOM_anon/i0029,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_029.png
156,"../DATA/CT_data_batch1/10/DICOM_anon/i0070,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_070.png
157,"../DATA/CT_data_batch1/18/DICOM_anon/i0107,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_107.png
158,../DATA/MR_data_batch1/5/T2SPIR/DICOM_anon/IMG-0014-00015.dcm,../DATA/MR_data_batch1/5/T2SPIR/Ground/liver_016.png
159,"../DATA/CT_data_batch1/19/DICOM_anon/i0004,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_004.png
160,"../DATA/CT_data_batch1/18/DICOM_anon/i0065,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_065.png
161,"../DATA/CT_data_batch1/8/DICOM_anon/i0013,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_013.png
162,"../DATA/CT_data_batch1/16/DICOM_anon/i0011,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_011.png
163,"../DATA/CT_data_batch1/10/DICOM_anon/i0011,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_011.png
164,"../DATA/CT_data_batch1/2/DICOM_anon/i0048,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_048.png
165,"../DATA/CT_data_batch1/5/DICOM_anon/i0084,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_084.png
166,"../DATA/CT_data_batch1/18/DICOM_anon/i0092,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_092.png
167,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00008.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_020.png
168,"../DATA/CT_data_batch1/14/DICOM_anon/i0093,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_093.png
169,"../DATA/CT_data_batch1/14/DICOM_anon/i0067,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_067.png
170,"../DATA/CT_data_batch1/2/DICOM_anon/i0075,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_075.png
171,"../DATA/CT_data_batch1/2/DICOM_anon/i0015,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_015.png
172,../DATA/MR_data_batch1/15/T2SPIR/DICOM_anon/IMG-0073-00016.dcm,../DATA/MR_data_batch1/15/T2SPIR/Ground/liver_003.png
173,"../DATA/CT_data_batch1/5/DICOM_anon/i0037,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_037.png
174,"../DATA/CT_data_batch1/2/DICOM_anon/i0001,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_001.png
175,"../DATA/CT_data_batch1/18/DICOM_anon/i0079,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_079.png
176,"../DATA/CT_data_batch1/2/DICOM_anon/i0040,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_040.png
177,"../DATA/CT_data_batch1/8/DICOM_anon/i0095,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_095.png
178,../DATA/MR_data_batch1/10/T2SPIR/DICOM_anon/IMG-0043-00025.dcm,../DATA/MR_data_batch1/10/T2SPIR/Ground/liver_020.png
179,"../DATA/CT_data_batch1/18/DICOM_anon/i0064,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_064.png
180,../DATA/MR_data_batch1/1/T2SPIR/DICOM_anon/IMG-0002-00007.dcm,../DATA/MR_data_batch1/1/T2SPIR/Ground/liver_018.png
181,"../DATA/CT_data_batch1/8/DICOM_anon/i0043,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_043.png
182,"../DATA/CT_data_batch1/8/DICOM_anon/i0069,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_069.png
183,"../DATA/CT_data_batch1/18/DICOM_anon/i0088,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_088.png
184,"../DATA/CT_data_batch1/10/DICOM_anon/i0064,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_064.png
185,"../DATA/CT_data_batch1/14/DICOM_anon/i0005,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_005.png
186,../DATA/MR_data_batch1/15/T2SPIR/DICOM_anon/IMG-0073-00001.dcm,../DATA/MR_data_batch1/15/T2SPIR/Ground/liver_001.png
187,"../DATA/CT_data_batch1/16/DICOM_anon/i0080,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_080.png
188,"../DATA/CT_data_batch1/10/DICOM_anon/i0082,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_082.png
189,"../DATA/CT_data_batch1/18/DICOM_anon/i0083,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_083.png
190,"../DATA/CT_data_batch1/8/DICOM_anon/i0078,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_078.png
191,"../DATA/CT_data_batch1/8/DICOM_anon/i0062,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_062.png
192,../DATA/MR_data_batch1/20/T2SPIR/DICOM_anon/IMG-0029-00025.dcm,../DATA/MR_data_batch1/20/T2SPIR/Ground/liver_013.png
193,"../DATA/CT_data_batch1/16/DICOM_anon/i0090,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_090.png
